origin (2013 area unit name),destination,distance (kilometers),time (hours)
Washington,Clifton,9.113,0.9930555555555556
Washington,Enner Glynn,9.937,1.2125
Washington,Grampians,4.504,0.9897222222222222
Washington,Isel Park,,
Washington,Kirks,2.108,0.4475
Washington,Langbein,7.039,0.7647222222222222
Washington,Maitai,4.393,0.9016666666666666
Washington,Maitlands,6.938,0.7672222222222222
Washington,Nayland,7.269,0.8083333333333333
Washington,Nelson Airport,,
Washington,Ngawhatu,9.358,0.6408333333333334
Washington,Port Nelson,2.903,0.5825
Washington,Saxton,7.989,0.9511111111111111
Washington,Saxton Island,9.33,0.6363888888888889
Washington,Tahuna Hills,3.075,0.6825
Washington,Tahunanui,3.024,0.6422222222222222
Washington,The Brook,,
Washington,The Wood,3.162,0.5
Washington,Toi Toi,2.437,0.5491666666666667
Washington,Trafalgar,2.154,0.43444444444444447
Washington,Washington,0.0,0.0
Washington,Whangamoa,19.153,0.7272222222222222
Whangamoa,Atawhai,14.762,0.4855555555555556
Whangamoa,Atmore,20.583,0.6630555555555555
Whangamoa,Britannia,18.83,0.935
Whangamoa,Broads,19.343,1.0097222222222222
Whangamoa,Bronte,18.311,0.8019444444444445
Whangamoa,Clifton,13.399,0.8969444444444444
Whangamoa,Enner Glynn,22.978,0.6644444444444444
Whangamoa,Grampians,,
Whangamoa,Isel Park,,
Whangamoa,Kirks,18.045,0.7455555555555555
Whangamoa,Langbein,,
Whangamoa,Maitai,,
Whangamoa,Maitlands,,
Whangamoa,Nayland,,
Whangamoa,Nelson Airport,,
Whangamoa,Ngawhatu,,
Whangamoa,Port Nelson,18.725,0.8719444444444444
Whangamoa,Saxton,,
Whangamoa,Saxton Island,,
Whangamoa,Tahuna Hills,,
Whangamoa,Tahunanui,,
Whangamoa,The Brook,21.607,0.6855555555555556
Whangamoa,The Wood,18.508,0.8091666666666667
Whangamoa,Toi Toi,,
Whangamoa,Trafalgar,17.25,0.5577777777777778
Whangamoa,Washington,19.129,1.0169444444444444
Whangamoa,Whangamoa,0.0,0.0
