Origin Area Unit,Destination Area Unit,Distance (kilometers),Time (hours)
Brymer,Lake Ngaroto,32.66308008,0.424541463
Brymer,Te Awamutu East,32.67901671,0.426384264
Brymer,Huntly West,32.81622883,0.427574082
Brymer,Te Rore,34.42371948,0.432389544
Brymer,Swayne,31.14290376,0.443334172
Brymer,Leamington East,31.36826333,0.443840668
Brymer,Leamington West,31.34965942,0.446000689
Brymer,Te Awamutu Central,34.27007048,0.451468099
Brymer,Te Awamutu South,34.95736078,0.456280055
Brymer,Pirongia,36.762002,0.465530682
Brymer,Te Pahu,27.12012763,0.467294072
Brymer,Te Awamutu West,35.75091719,0.482169098
Brymer,Kihikihi Flat,37.30186636,0.482850919
Brymer,Kihikihi,38.58068916,0.499262229
Brymer,Allen Road,40.28721455,0.521958283
Brymer,Karapiro,39.81519927,0.534277644
Brymer,Rotowaro,39.43222513,0.544288472
